Math-62		325	325	325	80	1222	300	
Math-63		1	1	1	2	3	9	
Math-64		52	25	29	16	13	90	
Math-65		4	3	2	2	75	172	
Math-66		9	10	10	4	4	11	
Math-67		11	11	11	72	490	12	
Math-68		124	125	125	122	15	135	
Math-69		5	5	6	15	208	12	
Math-70		1	1	1	1	14	10	
Math-71		1	2	2	2	84	14	
Math-72		1	1	1	1	41	9	
Math-73		2	2	12	5	81	62	
Math-74		696	576	800	270	861	757	
Math-75		1	1	1	1	22	9	
Math-76		38	44	48	23	5	7	
Math-78		60	67	67	58	126	110	
Math-79		32	32	32	25	15	2	
Math-80		14	14	21	5	118	156	
Math-81		37	88	62	17	99	186	
Math-82		224	225	225	167	57	66	
Math-83		6	6	7	35	93	43	
Math-84		9	9	9	1	4	9	
Math-85		86	74	91	53	60	6	
Math-86		1	1	1	2	1	9	
Math-87		111	111	111	69	224	101	
Math-88		1	1	1	1	88	7	
Math-91		1	1	1	1	28	4	
Math-92		1	1	1	7	1	15	
Math-93		2	2	2	2	1	3	
Math-94		17	17	17	20	20	1	
Math-95		2	2	3	2	79	13	
Math-96		6	6	6	9	2	15	
Math-97		1	1	1	1	7	35	
Math-99		9	9	9	12	11	3	
Math-100		13	13	13	7	110	7	
Math-101		20	39	15	41	27	52	
Math-102		3	4	6	2	17	1	
Math-103		33	21	40	38	21	22	
Math-104		55	41	56	53	37	2	
Math-105		5	5	5	16	25	19	
Math-106		2	2	10	6	63	18	
Mockito-1		2	2	4	2	142	146	
Mockito-2		2	2	3	2	2	1	
Mockito-3		1	1	26	79	576	88	
Mockito-4		270	324	321	323	107	314	
Mockito-5		28	28	28	37	2	53	
Mockito-6		225	273	299	151	833	240	
Mockito-7		569	604	604	537	224	631	
Mockito-8		20	17	27	25	58	22	
Mockito-9		217	231	269	435	503	72	
Mockito-10		23	16	21	7	186	34	
Mockito-11		1	1	1	1	14	17	
Mockito-12		2	2	2	1563	28	13	
Mockito-13		247	223	266	169	56	308	
Mockito-14		77	35	137	19	215	50	
Mockito-15		235	149	172	101	192	136	
Mockito-16		151	140	43	128	172	47	
Mockito-17		4	4	4	2	6	13	
Mockito-18		12	12	12	88	140	197	
Mockito-20		73	68	68	155	327	187	
Mockito-21		1	1	1	1	68	3	
Mockito-22		9	10	10	12	173	52	
Mockito-23		9	8	60	12	35	57	
Mockito-24		1	1	17	53	567	18	
Mockito-25		43	40	7	12	145	110	
Mockito-27		59	51	51	87	54	59	
Mockito-28		501	490	490	500	122	330	
Mockito-29		27	27	39	7	471	369	
Mockito-30		3	3	3	31	97	35	
Mockito-31		191	183	183	135	15	92	
Mockito-32		1	1	19	169	139	201	
Mockito-33		51	49	49	30	239	41	
Mockito-34		384	376	376	183	59	104	
Mockito-35		14	11	28	88	57	78	
Mockito-36		4	6	6	28	106	30	
Mockito-37		2	2	2	4	24	15	
Mockito-38		58	44	3	43	1	36	
Time-1		2	2	8	27	133	23	
Time-2		24	10	198	394	418	277	
Time-3		1	1182	263	633	1581	372	
Time-4		16	15	153	858	1660	63	
Time-5		2	2	166	87	546	71	
Time-6		18	15	99	162	355	416	
Time-7		15	1351	302	897	1830	154	
Time-8		22	24	59	2	297	65	
Time-9		3	2	42	6	191	16	
Time-10		271	1081	335	433	210	637	
Time-11		284	278	7	15	274	218	
Time-12		547	530	560	488	403	591	
Time-13		1139	301	556	245	504	53	
Time-14		5	5	256	722	1669	153	
Time-16		6	6	263	301	891	814	
Time-17		1	1	157	75	277	12	
Time-18		3	3	63	53	805	22	
Time-19		148	794	44	701	737	414	
Time-20		290	232	378	26	959	192	
Time-21		1	1	116	26	34	7	
Time-22		6	6	121	156	490	431	
Time-23		5	5	5	1	33	3	
Time-24		154	156	334	265	1775	932	
Time-25		174	118	415	41	1370	756	
Time-26		329	248	361	899	374	556	
Time-27		281	217	223	364	278	44	
