Lang-60		296.5	296.5	296.5	334.0	322.5	317.5	
Lang-61		8.0	20.0	20.0	14.0	198.0	13.0	
Lang-62		164.0	164.0	164.0	137.25	136.5	137.25	
Lang-63		35.73684210526316	35.73684210526316	35.73684210526316	96.63157894736842	432.7368421052632	195.73684210526315	
Lang-64		1187.5	467.5	467.5	877.5	980.5	997.5	
Lang-65		62.75	62.75	62.75	58.25	86.25	11.75	
Math-1		15.5	12.5	10.5	22.5	572.5	241.0	
Math-2		38.0	38.0	38.0	57.0	1438.0	514.0	
Math-3		3.0	3.0	3.0	114.0	230.0	17.0	
Math-4		15.5	13.5	13.5	22.0	1700.5	569.0	
Math-5		1.0	1.0	1.0	2.0	111.0	12.0	
Math-6		1955.4117647058824	1941.1176470588234	1853.764705882353	3835.4117647058824	4772.588235294118	3728.0	
Math-7		1385.3333333333333	1092.5555555555557	1092.5555555555557	1042.0	1418.111111111111	985.4444444444445	
Math-8		3.5	3.5	3.5	3.0	511.5	5.5	
Math-9		1.0	1.0	1.0	2.0	815.0	1.0	
Math-10		17.0	17.0	17.0	3.0	89.0	753.0	
Math-11		31.0	31.0	31.0	158.0	1022.0	53.0	
Math-12		415.0	415.0	415.0	1713.0	1713.0	1713.0	
Math-13		3235.5	1875.5	1875.5	2680.5	3876.0	2977.0	
Math-14		1810.0	1443.3333333333333	1443.3333333333333	3689.6666666666665	3697.5	3464.8333333333335	
Math-15		940.5	940.5	940.5	2168.5	2168.5	2168.5	
Math-16		1009.0	955.7777777777778	955.7777777777778	1218.888888888889	1047.2222222222222	1449.5555555555557	
Math-17		81.0	81.0	81.0	5.0	578.0	120.0	
Math-18		628.5	628.5	628.5	2886.5	3428.0	1459.5	
Math-19		416.0	394.5	394.5	969.0	850.5	904.5	
Math-20		417.0	417.0	417.0	2474.0	2710.0	3462.0	
Math-21		54.36363636363637	54.36363636363637	59.36363636363637	299.3636363636364	651.2727272727273	430.45454545454544	
Math-22		1.5	1.5	1.5	3.5	1376.5	41.5	
Math-23		544.0	332.5	332.5	1149.6666666666667	974.8333333333334	1175.3333333333333	
Math-24		222.5	220.5	220.5	1245.5	99.5	1383.5	
Math-25		97.0	97.0	97.0	380.0	128.0	380.0	
Math-26		39.0	39.0	39.0	43.0	1010.0	407.0	
Math-27		1.0	1.0	1.0	2.0	1050.0	2.0	
Math-28		51.2	51.2	51.2	482.6	3008.0	65.4	
Math-29		129.6	129.6	16.8	73.6	1597.6	262.6	
Math-30		26.0	26.0	26.0	13.0	468.0	983.0	
Math-31		628.8620689655172	499.62068965517244	499.62068965517244	1028.103448275862	1174.8620689655172	926.1379310344828	
Math-32		2.0	2.0	2.0	10.0	2330.0	81.0	
Math-33		21.0	21.0	21.0	1405.0	1016.0	145.0	
Math-34		3.0	3.0	3.0	3.0	81.0	8.0	
Math-35		10.0	10.0	10.0	32.0	123.5	114.0	
Math-36		489.5	489.5	489.5	543.5	543.5	543.5	
Math-37		531.6	428.8	247.8	38.2	1131.0	404.2	
