motivation-artificial_bug	5Time-14		194	4	100	234	189	122	
Math-6		13	46	1344	341	125	491	
Math-7		986	41	54	104	103	37	
Math-8		3	3	161	24	357	32	
Math-9		1	1	3	5	584	463	
Math-10		416	5	5	30	57	627	
Math-11		339	77	2706	302	2817	682	
Math-12		1232	1232	1232	1232	1232	1232	
Math-13		28	73	1948	655	1222	1549	
Math-14		82	116	1770	97	1218	537	
Math-15		249	293	492	105	650	488	
Math-16		743	901	379	241	449	151	
Math-17		140	85	106	82	209	509	
Math-18		292	479	2831	1318	3083	2318	
Math-19		486	56	367	215	143	64	
Math-20		154	313	2649	1049	2094	883	
Math-21		65	47	2327	9	502	10	
Math-22		541	1	239	1	491	104	
Math-23		70	137	947	233	375	254	
Math-24		149	150	987	83	1080	281	
Math-25		331	331	331	331	331	331	
Math-26		418	30	610	447	604	640	
Math-27		212	2	685	564	753	149	
Math-28		222	14	2530	30	1800	153	
Math-29		164	2	245	58	281	302	
Math-31		267	42	423	28	161	70	
Math-32		2	2	105	1241	1276	1216	
Math-33		277	31	2444	2804	1652	524	
Math-34		37	1	1	27	78	60	
Math-35		4	3	3	4	130	37	
Math-36		479	479	479	479	479	479	
Math-37		448	19	134	62	123	41	
Math-38		8	8	38	12	1405	74	
Math-39		375	131	254	56	555	572	
Math-40		390	34	415	18	566	143	
Math-41		416	21	296	317	365	734	
Math-42		280	50	2446	186	2197	300	
Math-43		166	49	351	40	705	100	
Math-44		134	13	84	181	139	143	
Math-45		267	1	9	131	526	610	
Math-46		469	1	421	475	60	279	
Math-47		10	2	422	468	94	59	
Math-48		477	354	909	786	854	155	
Math-49		375	7	12	415	1348	56	
Math-50		1	1	1	1	267	170	
Math-51		378	33	693	553	1102	417	
Math-52		387	11	506	38	891	36	
Math-53		30	2	222	4	208	92	
Math-54		169	21	21	12	851	684	
Math-55		425	1	215	1	166	84	
Math-56		12	12	314	228	145	9	
Math-57		15	13	1078	618	1241	12	
Math-58		673	774	1010	623	593	1151	
Math-59		1368	1325	2	553	815	870	
Math-60		162	36	740	44	69	209	
Math-61		8	8	532	135	249	473	
Math-62		156	156	156	189	16	24	
Math-63		995	925	934	995	995	995	
Math-64		92	7	10	10	9	16	
Math-65		4	4	89	40	1236	118	
Math-66		19	63	828	360	5	9	
Math-67		8	8	8	108	222	64	
Math-68		5	114	115	44	50	32	
Math-69		206	31	1356	12	1038	74	
Math-70		1	1	46	15	59	82	
Math-71		508	1	1	42	266	222	
Math-72		199	199	199	199	199	199	
Math-73		2	2	2	122	50	108	
Math-74		137	785	1708	1020	1007	319	
Math-75		1	1	1	5	51	54	
Math-76		287	75	1727	28	1029	183	
Math-77		802	4	39	62	144	344	
Math-78		59	51	58	39	118	136	
Math-79		25	3	23	125	27	102	
Math-80		14	14	154	355	2026	8	
Math-81		26	7	1055	183	1132	680	
Math-82		22	64	878	63	640	92	
Math-83		96	18	675	339	54	10	
Math-85		92	67	67	1	131	125	
Math-86		11	6	424	3	238	303	
Math-87		8	111	754	22	634	36	
Math-88		218	1	648	1	735	66	
Math-89		1	1	1	1	44	7	
Math-90		86	77	77	86	86	86	
Math-91		1	1	65	2	170	109	
Math-92		20	1	1	24	12	15	
Math-93		23	2	2	23	12	45	
Math-94		133	133	133	133	133	133	
Math-95		80	5	5	25	162	40	
Math-96		7	4	4	3	50	60	
Math-97		21	1	1	2	17	21	
Math-98		155	4	4	98	66	114	
Math-99		11	12	11	14	116	96	
Math-100		242	12	24	73	108	239	
Math-101		35	12	12	15	38	37	
Math-102		3	3	5	2	94	8	
Math-103		50	28	43	96	51	89	
Math-104		2	45	98	108	52	5	
Math-105		67	66	66	67	67	67	
Math-106		15	2	26	21	22	7	
Mockito-1		2	2	2	1	1165	646	
Mockito-2		70	2	148	246	6	3	
Mockito-3		550	1	7	2	78	1332	
Mockito-4		700	672	100	537	553	158	
Mockito-5		1202	1167	731	155	1703	1033	
Mockito-6		958	666	1	35	52	74	
Mockito-7		1700	1700	1700	1700	1700	1700	
Mockito-8		15	18	18	31	28	92	
Mockito-9		602	598	335	807	891	154	
Mockito-10		462	5	62	118	354	66	
Mockito-11		511	505	506	511	511	511	
Mockito-12		2	2	2	775	31	23	
Mockito-13		246	116	283	210	651	125	
Mockito-14		13	70	210	87	278	27	
Mockito-15		111	193	450	530	383	42	
Mockito-16		29	4	4	13	27	128	
Mockito-17		53	1	10	159	12	4	
Mockito-18		185	47	217	65	462	406	
Mockito-20		1608	1608	1608	1608	1608	1608	
Mockito-21		77	2	317	1	34	6	
Mockito-22		181	6	76	62	54	163	
Mockito-23		500	16	48	199	58	386	
Mockito-24		3035	3035	3035	3035	3035	3035	
Mockito-25		32	35	42	1	68	336	
Mockito-26		1672	1672	1672	1672	1672	1672	
Mockito-27		462	16	53	326	546	424	
Mockito-28		204	355	488	439	433	406	
Mockito-29		766	741	741	724	316	493	
Mockito-30		29	5	31	36	127	225	
Mockito-31		16	74	134	34	281	260	
Mockito-32		536	3	8	52	497	457	
Mockito-33		122	43	240	111	658	363	
Mockito-34		1838	1818	1818	1838	1838	1838	
Mockito-35		448	342	13	481	176	498	
Mockito-36		1912	1912	1912	1912	1912	1912	
Mockito-37		163	3	202	38	256	477	
Mockito-38		471	476	530	640	121	646	
Time-1		716	589	48	690	248	39	
Time-2		932	1438	1985	1138	1612	646	
Lang-1		26	2	504	9	365	180	
Lang-2		3	18	18	7	4	1	
Lang-3		53	8	492	9	345	101	
Lang-1		25	1	503	22	612	489	
Lang-2		5	20	20	13	18	1	
Lang-3		55	10	494	24	433	196	
Lang-1		28	4	506	5	310	288	
Lang-2		2	17	17	9	4	1	
Lang-3		50	5	489	18	398	218	
Lang-4		4	1	1	1	30	40	
Lang-5		3	4	4	2	3	26	
Lang-6		35	98	697	195	48	36	
Lang-7		58	39	493	49	512	75	
Lang-8		226	31	31	57	214	10	
Lang-9		10	27	69	54	29	29	
Lang-10		3	36	73	68	15	259	
Lang-11		5	5	5	5	10	2	
