Math-60		36	36	36	33	41	32	
Math-61		8	8	8	8	573	27	
Math-62		189	189	189	72	549	23	
Math-63		1	1	1	1	76	12	
Math-64		32	32	32	5	69	92	
Math-65		4	4	4	29	213	579	
Math-66		15	54	480	170	54	180	
Math-67		8	8	8	124	432	257	
Math-68		177	177	177	142	58	90	
Math-69		12	12	12	20	1352	1864	
Math-70		1	1	1	2	23	2	
Math-71		1	1	1	2	14	44	
Math-72		1	1	1	2	118	34	
Math-73		2	2	2	20	168	7	
Math-74		775	775	775	2551	1358	249	
Math-75		1	1	1	2	54	19	
Math-76		66	66	67	34	1047	151	
Math-77		13	13	13	9	1785	23	
Math-78		79	79	79	100	34	181	
Math-79		29	29	29	28	145	43	
Math-80		14	14	14	37	1321	22	
Math-81		10	10	10	15	1283	7	
Math-82		199	199	199	72	643	1301	
Math-83		33	33	33	24	686	36	
Math-84		9	16	27	94	112	12	
Math-85		88	88	88	86	318	211	
Math-86		21	61	61	52	224	60	
Math-87		101	101	101	65	297	1131	
Math-88		1	1	1	2	567	15	
Math-89		25	25	25	33	8	43	
Math-90		27	27	27	88	88	88	
Math-91		1	1	1	1	239	3	
Math-92		2	2	2	2	33	60	
Math-93		2	2	2	2	1	13	
Math-94		4	4	4	115	48	27	
Math-95		9	9	9	6	214	14	
Math-96		5	5	5	21	16	40	
Math-97		1	1	1	2	49	53	
Math-98		4	4	4	9	59	4	
Math-99		3	3	3	4	161	12	
Math-100		9	9	9	30	124	108	
Math-101		11	11	11	13	69	54	
Math-102		3	3	4	1	143	3	
Math-103		27	27	27	138	113	3	
Math-104		38	38	38	118	50	112	
Math-105		44	44	44	65	65	65	
Math-106		4	4	4	1	85	22	
Mockito-1		2	2	2	2	489	1	
Mockito-2		5	10	22	1	578	9	
Mockito-3		1	1	9	2	214	22	
Mockito-4		1781	1781	1781	813	675	100	
Mockito-5		2905	2406	2406	1112	2969	892	
Mockito-6		677	677	1	20	284	207	
Mockito-7		1649	1782	1782	593	102	946	
Mockito-8		73	73	73	156	156	156	
Mockito-9		443	443	446	1288	720	691	
Mockito-10		10	10	10	42	494	7	
Mockito-11		252	252	252	700	700	700	
Mockito-12		2	2	2	1092	41	8	
Mockito-13		62	62	62	12	381	157	
Mockito-14		95	95	95	362	269	75	
Mockito-15		129	129	129	726	113	127	
Mockito-16		6	6	6	10	361	105	
Mockito-17		83	83	83	50	21	105	
Mockito-18		9	9	9	2	565	74	
Mockito-20		22	22	83	59	203	222	
Mockito-21		1	1	1	1	50	1	
Mockito-22		159	159	159	655	655	655	
Mockito-23		9	9	9	13	469	39	
Mockito-24		2814	2814	2814	3171	3171	3171	
Mockito-25		42	42	66	31	943	3	
Mockito-26		28	28	194	1	392	554	
Mockito-27		11	11	11	80	782	98	
Mockito-28		258	258	258	273	879	234	
Mockito-29		975	882	882	245	223	687	
Mockito-30		2	2	2	15	239	113	
Mockito-31		146	146	146	497	422	408	
Mockito-32		2	2	2	5	694	233	
Mockito-33		70	150	156	4	838	30	
Mockito-34		37	46	46	6	634	59	
Mockito-35		313	313	6	221	357	160	
Mockito-36		20	69	69	68	1280	728	
Mockito-37		1	1	1	3	24	325	
Mockito-38		778	734	734	955	191	903	
Time-1		2	2	2	3	44	16	
Time-2		3	3	3	6	2720	16	
Chart-1		2484	2484	2484	2697	2697	2697	
Chart-2		73	73	73	62	16	72	
Chart-3		4	4	4	10	240	65	
Chart-5		6	6	6	10	90	16	
Chart-6		36	77	77	33	61	97	
Chart-7		43	43	43	181	127	152	
Chart-8		78	67	67	130	130	130	
Chart-9		10	10	10	11	66	8	
Chart-11		70	69	69	127	127	127	
Chart-12		145	145	145	515	515	515	
Chart-13		468	468	468	575	575	575	
Chart-14		1408	1408	1408	1665	1665	1665	
Chart-15		4778	4778	4778	5094	5094	5094	
Chart-16		1	1	2	9	13	4	
Chart-17		2	2	2	1	64	18	
Chart-18		8	8	4	5	29	3	
Chart-19		1575	1575	1575	1870	1870	1870	
Chart-20		49	49	49	212	212	212	
Chart-21		9	9	9	7	163	40	
Chart-22		36	34	10	5	4	16	
Chart-23		4139	4139	4139	343	147	442	
Chart-24		3	3	3	1	9	1	
Chart-25		9951	9951	9951	9951	9951	9951	
Lang-1		3	3	3	3	135	14	
Lang-2		29	29	29	76	76	76	
Lang-3		12	12	12	50	245	13	
Lang-4		2	2	2	1	43	15	
Lang-5		4	4	4	3	18	7	
Lang-6		51	51	51	458	458	458	
Lang-7		98	98	98	20	331	3	
Lang-8		31	31	31	24	245	55	
Lang-9		27	29	29	88	9	44	
Lang-10		43	43	43	221	126	162	
Lang-11		1	1	1	2	6	2	
Lang-12		4	5	7	4	19	17	
Lang-13		64	64	64	13	42	1	
Lang-14		147	147	147	540	540	540	
Lang-15		12	189	214	104	225	64	
Lang-16		27	27	27	256	411	32	
Lang-17		97	97	97	26	160	193	
Lang-18		34	34	34	115	10	103	
Lang-19		7	7	7	5	11	1	
Lang-20		8	8	8	13	302	11	
Lang-21		35	35	35	174	174	174	
Lang-22		17	22	23	11	96	66	
Lang-23		37	37	37	102	21	118	
Lang-24		61	61	61	76	143	12	
Lang-25		12	12	12	18	17	9	
Lang-26		7	7	7	29	48	161	
Lang-27		93	93	93	126	235	126	
Lang-28		2	2	2	1	20	3	
Lang-29		1	1	1	1	147	7	
Lang-30		1	1	1	7	148	7	
Lang-31		183	183	183	617	617	617	
Lang-32		2	2	2	32	206	15	
Lang-33		5	5	5	1	399	22	
Lang-34		25	25	53	19	130	55	
Lang-35		2	2	2	1	215	7	
Lang-36		35	35	89	20	43	23	
Lang-37		769	769	769	800	800	800	
Lang-38		3	3	3	4	82	4	
Lang-39		665	665	665	776	776	776	
Lang-40		102	102	102	426	426	426	
Lang-41		4	4	4	4	41	29	
Lang-42		8	8	8	7	51	65	
Lang-43		6	6	6	2	45	18	
Lang-44		20	20	20	142	142	142	
Lang-45		1233	1233	1233	1233	1233	1233	
Lang-46		1	1	1	1	1	3	
Lang-47		4	4	4	3	225	1	
Lang-48		1	1	1	1	54	3	
Lang-49		1	1	1	4	107	7	
Lang-50		15	8	2	19	2	1	
Lang-51		118	118	118	137	137	137	
Lang-52		24	24	24	54	40	4	
Lang-53		116	116	116	85	56	50	
Lang-54		4	4	4	5	33	4	
Lang-55		7	7	7	7	2	9	
Lang-56		206	206	206	93	137	161	
Lang-57		163	85	85	165	165	165	
Lang-58		20	20	20	21	266	13	
Lang-59		5	5	5	3	229	8	
Lang-60		570	570	570	325	125	87	
Lang-61		823	823	823	856	856	856	
Lang-62		119	119	119	27	29	14	
Lang-63		1	1	1	2	9	5	
Lang-64		1187	941	941	297	153	251	
Lang-65		6	6	6	15	32	3	
Math-1		333	333	333	592	592	592	
Math-2		38	38	38	213	194	231	
Math-3		2	2	2	37	128	24	
Math-4		2	2	2	1	249	86	
Math-5		1	1	1	2	65	5	
Math-6		27	18	45	155	14	157	
Math-7		1965	1965	1965	39	104	92	
Math-8		3	3	3	3	68	4	
Math-9		1	1	1	3	56	2	
Math-10		1943	1943	1943	1978	1978	1978	
Math-11		10	10	10	5	237	105	
Math-12		159	159	159	518	518	518	
Math-13		68	68	68	165	105	69	
Math-14		2072	2072	2072	204	82	169	
Math-15		329	329	329	442	442	442	
Math-16		1239	1239	1239	1393	1393	1393	
Math-17		78	78	78	307	244	95	
Math-18		5132	5132	5132	5133	5133	5133	
Math-19		428	428	428	663	663	663	
Math-20		125	125	125	7	169	271	
Math-21		47	47	47	25	13	24	
Math-22		1972	1972	1972	2114	2114	2114	
Math-23		140	140	140	96	134	93	
Math-24		149	149	149	134	192	98	
Math-25		95	95	95	287	287	287	
Math-26		24	24	24	40	11	14	
Math-27		1	1	1	2	108	1	
Math-28		13	13	13	14	35	21	
Math-29		2463	2463	2463	2491	2491	2491	
Math-30		26	26	26	27	101	236	
Math-31		75	75	75	22	60	118	
Math-32		2413	2413	2413	2506	2506	2506	
Math-33		13	13	13	19	110	161	
Math-34		3	3	3	1	87	9	
Math-35		50	50	50	241	241	241	
Math-36		437	437	437	457	457	457	
Math-37		124	124	3	4	332	9	
Math-38		839	839	839	885	885	885	
Math-39		2324	2324	2324	2366	2366	2366	
Math-40		12	12	12	20	155	55	
Math-41		1792	1792	1792	1824	1824	1824	
Math-42		49	49	49	83	133	140	
Math-43		24	24	47	79	311	53	
Math-44		9	9	9	8	82	240	
Math-45		2	2	2	1	143	2	
Math-46		278	278	278	444	444	444	
Math-47		2508	2508	2508	2515	2515	2515	
Math-48		3013	3013	3013	3030	3030	3030	
Math-49		2673	2673	2673	290	385	148	
Math-50		287	287	287	567	567	567	
Math-51		328	328	328	457	457	457	
Math-52		21	21	21	35	74	14	
Math-53		2	2	2	2	168	8	
Math-54		1785	1785	1785	1824	1824	1824	
Math-55		1967	1967	1967	1978	1978	1978	
Math-56		12	12	12	6	236	6	
Math-57		2517	2174	2174	2531	2531	2531	
Math-58		497	497	497	497	497	497	
Math-59		2880	2880	2880	2880	2880	2880	
Math-60		36	36	36	14	163	10	
Math-61		8	8	8	5	304	44	
Math-62		2141	1937	1937	2159	2159	2159	
Math-63		122	122	122	565	565	565	
Math-64		7	7	7	5	30	95	
Math-65		2	2	2	49	149	20	
Math-66		10	269	425	403	285	330	
Math-67		8	8	8	12	133	100	
Math-68		88	88	88	160	110	18	
Math-69		12	12	12	52	38	131	
Math-70		1	1	1	1	73	4	
Math-71		490	490	490	614	614	614	
Math-72		1	1	1	15	29	3	
Math-73		2	2	2	16	91	2	
Math-74		315	315	315	85	435	320	
Math-75		1	1	1	2	90	8	
Math-76		26	26	26	70	175	83	
Math-77		3849	3849	3849	3936	3936	3936	
Math-78		50	50	50	110	7	24	
Math-79		26	26	26	23	11	32	
Math-80		10	10	10	9	123	8	
Math-81		9	9	9	11	153	174	
Math-82		1955	1646	1646	1961	1961	1961	
Math-83		33	33	33	24	335	65	
Math-84		9	9	16	7	43	78	
Math-85		52	52	52	98	95	61	
Math-86		57	61	61	34	185	259	
Math-87		101	101	101	286	71	275	
Math-88		1	1	1	1	9	3	
Math-89		25	25	25	20	31	4	
Math-90		27	27	27	88	88	88	
Math-91		1	1	1	1	9	1	
Math-92		1	1	1	1	13	19	
Math-93		2	2	2	2	6	11	
Math-94		2	2	2	94	35	25	
Math-95		9	9	9	5	71	8	
Math-96		5	5	5	29	68	11	
Math-97		1	1	1	11	12	8	
Math-98		4	4	4	19	158	4	
Math-99		2	2	2	2	92	20	
Math-100		8	8	8	24	57	37	
Math-101		11	11	11	19	37	25	
Math-102		3	3	4	2	40	5	
Math-103		27	27	27	69	64	3	
Math-104		38	38	38	118	62	83	
Math-105		44	44	44	65	65	65	
Math-106		4	4	4	12	85	8	
Mockito-1		1918	1918	1918	2024	2024	2024	
Mockito-2		158	158	158	421	421	421	
Mockito-3		2107	2107	2107	2267	2267	2267	
Mockito-4		1749	1749	1749	1833	1833	1833	
Mockito-5		2894	2894	2894	49	422	298	
Mockito-6		147	147	1	12	239	110	
Mockito-7		1605	1605	1605	1615	1615	1615	
Mockito-8		64	64	64	117	117	117	
Mockito-9		1358	1358	1358	1550	1550	1550	
Mockito-10		6	6	6	2	144	19	
Mockito-11		146	146	146	375	375	375	
Mockito-12		190	190	190	401	401	401	
Mockito-13		31	31	31	1	138	114	
Mockito-14		193	193	193	192	280	358	
Mockito-15		122	122	122	54	116	64	
Mockito-16		4	4	4	8	268	23	
Mockito-17		25	25	25	257	93	94	
Mockito-18		4	4	4	10	127	15	
Mockito-20		2	2	21	65	93	346	
Mockito-21		1	1	1	3	35	3	
Mockito-22		91	91	91	329	329	329	
Mockito-23		2	2	2	15	173	43	
Mockito-24		2767	2767	2767	2873	2873	2873	
Mockito-25		10	10	14	5	143	26	
Mockito-26		364	364	364	659	659	659	
Mockito-27		8	8	8	14	408	104	
Mockito-28		214	214	214	136	291	314	
Mockito-29		783	783	783	843	843	843	
Mockito-30		566	566	566	621	621	621	
Mockito-31		70	70	70	177	42	105	
Mockito-32		743	743	743	916	916	916	
Mockito-33		36	63	63	5	63	7	
Mockito-34		1581	1581	1581	1661	1661	1661	
Mockito-35		1305	1305	1305	1313	1313	1313	
Mockito-36		1787	1787	1787	1810	1810	1810	
Mockito-37		293	293	293	483	483	483	
Mockito-38		618	618	618	714	714	714	
Time-1		798	798	798	1065	1065	1065	
Time-2		1032	1032	1032	247	33	83	
Time-3		2439	2439	2439	2489	2489	2489	
Time-4		4914	4914	4914	4946	4946	4946	
Time-5		646	646	646	822	822	822	
Time-6		3561	3561	3561	3617	3617	3617	
Time-7		1	1	1	2	72	91	
Time-8		426	426	426	735	735	735	
Time-9		429	429	429	731	731	731	
Time-10		2210	2210	2210	2297	2297	2297	
Time-11		1302	1302	1302	1462	1462	1462	
Time-12		807	807	807	1009	1009	1009	
Time-13		4427	4427	4427	4452	4452	4452	
Time-14		1	1	1	4	154	15	
Time-15		132	132	132	151	151	151	
Time-16		3	3	3	3	145	20	
Time-17		1	1	1	1	20	2	
Time-18		3016	3016	3016	3056	3056	3056	
Time-19		641	641	641	823	823	823	
Time-20		1104	1104	1104	1303	1303	1303	
Time-21		1	1	1	1	268	3	
Time-22		1296	1296	1296	1564	1564	1564	
Time-23		8	8	8	1	5	13	
Time-24		504	504	504	681	681	681	
Time-25		1603	1603	1603	1781	1781	1781	
Time-26		3582	3582	3582	3700	3700	3700	
Time-27		5423	5423	5423	5424	5424	5424	
